Experiment Log
[2025-03-25 15:20:06] Experiment folder created at: Results/MNN_Results/TrTj_13_100_14_100_TTj_15/bfw_3_npbi_3_niu_1
[2025-03-25 15:20:09] Filling missing b1 at row 383 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b2 at row 383 with moving average 0.2966301
[2025-03-25 15:20:09] Filling missing b3 at row 385 with moving average -0.2819817
[2025-03-25 15:20:09] Filling missing b1 at row 387 with moving average 0.3613272
[2025-03-25 15:20:09] Filling missing b1 at row 391 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b1 at row 393 with moving average 0.3039543
[2025-03-25 15:20:09] Filling missing b1 at row 398 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b3 at row 403 with moving average -0.34545809999999993
[2025-03-25 15:20:09] Filling missing b1 at row 406 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b1 at row 409 with moving average 0.3165682
[2025-03-25 15:20:09] Filling missing b1 at row 411 with moving average 0.32769013333333336
[2025-03-25 15:20:09] Filling missing b2 at row 411 with moving average 0.3222648
[2025-03-25 15:20:09] Filling missing b4 at row 411 with moving average -0.2868645
[2025-03-25 15:20:09] Filling missing b3 at row 416 with moving average -0.3063957
[2025-03-25 15:20:09] Filling missing b2 at row 417 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b1 at row 418 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b1 at row 419 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b1 at row 426 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b2 at row 426 with moving average 0.2893059
[2025-03-25 15:20:09] Filling missing b1 at row 427 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b4 at row 429 with moving average -0.3332511
[2025-03-25 15:20:09] Filling missing b1 at row 431 with moving average 0.292968
[2025-03-25 15:20:09] Filling missing b2 at row 436 with moving average 0.2917473
[2025-03-25 15:20:09] Filling missing b1 at row 441 with moving average 0.3625479
[2025-03-25 15:20:09] Filling missing b2 at row 442 with moving average 0.3332511
[2025-03-25 15:20:09] Filling missing b2 at row 444 with moving average 0.3247062
[2025-03-25 15:20:09] Filling missing b1 at row 445 with moving average 0.3186027
[2025-03-25 15:20:09] Filling missing b2 at row 446 with moving average 0.3157544
[2025-03-25 15:20:09] Filling missing b1 at row 447 with moving average 0.30883710000000003
[2025-03-25 15:20:09] Filling missing b3 at row 452 with moving average -0.2941887
[2025-03-25 15:20:09] Filling missing b3 at row 454 with moving average -0.3104647
[2025-03-25 15:20:09] Filling missing b1 at row 456 with moving average 0.2624505
[2025-03-25 15:20:09] Filling missing b3 at row 460 with moving average -0.3710928
[2025-03-25 15:20:09] Filling missing b1 at row 461 with moving average 0.2868645
[2025-03-25 15:20:09] Filling missing b2 at row 465 with moving average 0.2819817
[2025-03-25 15:20:09] Filling missing b1 at row 466 with moving average 0.2600091
[2025-03-25 15:20:09] Filling missing b3 at row 466 with moving average -0.3735342
[2025-03-25 15:20:09] Filling missing b2 at row 472 with moving average 0.3478995
[2025-03-25 15:20:09] Filling missing b1 at row 473 with moving average 0.3491202
[2025-03-25 15:20:09] Filling missing b1 at row 474 with moving average 0.3483064
[2025-03-25 15:20:09] Filling missing b1 at row 475 with moving average 0.3472213333333333
[2025-03-25 15:20:09] Filling missing b2 at row 479 with moving average 0.3466788
[2025-03-25 15:20:09] Filling missing b2 at row 482 with moving average 0.34505120000000006
[2025-03-25 15:20:09] Filling missing b3 at row 486 with moving average -0.37231349999999996
[2025-03-25 15:20:09] Filling missing b2 at row 495 with moving average 0.280761
[2025-03-25 15:20:09] Filling missing b1 at row 496 with moving average 0.2832024
[2025-03-25 15:20:09] Filling missing b1 at row 499 with moving average 0.27750579999999997
[2025-03-25 15:20:09] Filling missing b2 at row 499 with moving average 0.2551263
[2025-03-25 15:20:09] Filling missing b2 at row 500 with moving average 0.25349869999999997
[2025-03-25 15:20:09] Filling missing b3 at row 504 with moving average -0.3564444
[2025-03-25 15:20:09] Filling missing b2 at row 505 with moving average 0.2770989
[2025-03-25 15:20:09] Filling missing b1 at row 507 with moving average 0.256347
[2025-03-25 15:20:09] Filling missing b2 at row 508 with moving average 0.25716079999999997
[2025-03-25 15:20:09] Filling missing b1 at row 510 with moving average 0.2844231
[2025-03-25 15:20:09] Filling missing b2 at row 511 with moving average 0.27859086666666666
[2025-03-25 15:20:09] Filling missing b2 at row 512 with moving average 0.2857342222222222
[2025-03-25 15:20:09] Filling missing b1 at row 513 with moving average 0.3389477
[2025-03-25 15:20:09] Filling missing b1 at row 516 with moving average 0.35712256666666664
[2025-03-25 15:20:09] Filling missing b2 at row 516 with moving average 0.3759756
[2025-03-25 15:20:09] Filling missing b1 at row 518 with moving average 0.35707735555555553
[2025-03-25 15:20:09] Filling missing b3 at row 518 with moving average -0.2746575
[2025-03-25 15:20:09] Filling missing b2 at row 519 with moving average 0.3413891
[2025-03-25 15:20:09] Filling missing b2 at row 525 with moving average 0.3210441
[2025-03-25 15:20:09] Filling missing b1 at row 527 with moving average 0.317382
[2025-03-25 15:20:09] Filling missing b2 at row 528 with moving average 0.30476810000000004
[2025-03-25 15:20:09] Filling missing b3 at row 535 with moving average -0.32348550000000004
[2025-03-25 15:20:09] Filling missing b2 at row 539 with moving average 0.2526849
[2025-03-25 15:20:09] Filling missing b1 at row 542 with moving average 0.3112785
[2025-03-25 15:20:09] Filling missing b4 at row 549 with moving average -0.36498929999999996
[2025-03-25 15:20:09] Filling missing b1 at row 550 with moving average 0.2832024
[2025-03-25 15:20:09] Filling missing b1 at row 552 with moving average 0.297037
[2025-03-25 15:20:09] Filling missing b3 at row 552 with moving average -0.33447180000000004
[2025-03-25 15:20:09] Filling missing b2 at row 554 with moving average 0.3076164
[2025-03-25 15:20:09] Filling missing b1 at row 555 with moving average 0.31263483333333336
[2025-03-25 15:20:09] Filling missing b3 at row 555 with moving average -0.31534750000000006
[2025-03-25 15:20:09] Filling missing b1 at row 559 with moving average 0.3564444
[2025-03-25 15:20:09] Filling missing b1 at row 560 with moving average 0.3653962
[2025-03-25 15:20:09] Filling missing b1 at row 565 with moving average 0.3210441
[2025-03-25 15:20:09] Filling missing b4 at row 566 with moving average -0.33935460000000006
[2025-03-25 15:20:09] Filling missing b3 at row 567 with moving average -0.33447180000000004
[2025-03-25 15:20:09] Filling missing b1 at row 568 with moving average 0.32185790000000003
[2025-03-25 15:20:09] Filling missing b3 at row 569 with moving average -0.3165682
[2025-03-25 15:20:09] Filling missing b3 at row 571 with moving average -0.3008347333333333
[2025-03-25 15:20:09] Filling missing b1 at row 579 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b1 at row 580 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b2 at row 581 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b3 at row 581 with moving average -0.329589
[2025-03-25 15:20:09] Filling missing b1 at row 582 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b3 at row 583 with moving average -0.329589
[2025-03-25 15:20:09] Filling missing b2 at row 586 with moving average 0.3002922
[2025-03-25 15:20:09] Filling missing b1 at row 590 with moving average 0.2648919
[2025-03-25 15:20:09] Filling missing b2 at row 591 with moving average 0.23925720000000003
[2025-03-25 15:20:09] Filling missing b1 at row 592 with moving average 0.27506440000000004
[2025-03-25 15:20:09] Filling missing b1 at row 599 with moving average 0.33935460000000006
[2025-03-25 15:20:09] Filling missing b4 at row 599 with moving average -0.2978508
[2025-03-25 15:20:09] Filling missing b2 at row 602 with moving average 0.3405753
[2025-03-25 15:20:09] Filling missing b3 at row 605 with moving average -0.3027336
[2025-03-25 15:20:09] Filling missing b1 at row 609 with moving average 0.3112785
[2025-03-25 15:20:09] Filling missing b1 at row 611 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b2 at row 611 with moving average 0.2978508
[2025-03-25 15:20:09] Filling missing b2 at row 614 with moving average 0.2836093
[2025-03-25 15:20:09] Filling missing b1 at row 615 with moving average 0.280761
[2025-03-25 15:20:09] Filling missing b1 at row 618 with moving average 0.28889899999999996
[2025-03-25 15:20:09] Filling missing b2 at row 623 with moving average 0.2722161
[2025-03-25 15:20:09] Filling missing b1 at row 626 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b1 at row 627 with moving average 0.3035474
[2025-03-25 15:20:09] Filling missing b1 at row 629 with moving average 0.3034117666666667
[2025-03-25 15:20:09] Filling missing b2 at row 643 with moving average 0.2636712
[2025-03-25 15:20:09] Filling missing b2 at row 646 with moving average 0.2954094
[2025-03-25 15:20:09] Filling missing b3 at row 648 with moving average -0.280761
[2025-03-25 15:20:09] Filling missing b1 at row 651 with moving average 0.30883710000000003
[2025-03-25 15:20:09] Filling missing b1 at row 653 with moving average 0.29947840000000003
[2025-03-25 15:20:09] Filling missing b3 at row 654 with moving average -0.3637686
[2025-03-25 15:20:09] Filling missing b1 at row 660 with moving average 0.3076164
[2025-03-25 15:20:09] Filling missing b1 at row 661 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b4 at row 668 with moving average -0.33080970000000004
[2025-03-25 15:20:09] Filling missing b4 at row 670 with moving average -0.32267170000000006
[2025-03-25 15:20:09] Filling missing b1 at row 673 with moving average 0.2880852
[2025-03-25 15:20:09] Filling missing b2 at row 674 with moving average 0.2624505
[2025-03-25 15:20:09] Filling missing b1 at row 676 with moving average 0.2754713
[2025-03-25 15:20:09] Filling missing b3 at row 676 with moving average -0.3942861
[2025-03-25 15:20:09] Filling missing b3 at row 677 with moving average -0.3914378
[2025-03-25 15:20:09] Filling missing b1 at row 679 with moving average 0.30666696666666665
[2025-03-25 15:20:09] Filling missing b2 at row 682 with moving average 0.33447180000000004
[2025-03-25 15:20:09] Filling missing b3 at row 682 with moving average -0.2917473
[2025-03-25 15:20:09] Filling missing b1 at row 685 with moving average 0.329589
[2025-03-25 15:20:09] Filling missing b2 at row 686 with moving average 0.30517500000000003
[2025-03-25 15:20:09] Filling missing b4 at row 688 with moving average -0.3259269
[2025-03-25 15:20:09] Filling missing b1 at row 690 with moving average 0.3149406
[2025-03-25 15:20:09] Filling missing b2 at row 692 with moving average 0.2893059
[2025-03-25 15:20:09] Filling missing b3 at row 697 with moving average -0.3515616
[2025-03-25 15:20:09] Filling missing b2 at row 699 with moving average 0.2893059
[2025-03-25 15:20:09] Filling missing b1 at row 705 with moving average 0.317382
[2025-03-25 15:20:09] Filling missing b1 at row 706 with moving average 0.31575440000000005
[2025-03-25 15:20:09] Filling missing b1 at row 707 with moving average 0.31358426666666667
[2025-03-25 15:20:09] Filling missing b1 at row 709 with moving average 0.3110976555555556
[2025-03-25 15:20:09] Filling missing b3 at row 709 with moving average -0.3625479
[2025-03-25 15:20:09] Filling missing b1 at row 714 with moving average 0.354003
[2025-03-25 15:20:09] Filling missing b4 at row 715 with moving average -0.317382
[2025-03-25 15:20:09] Filling missing b2 at row 718 with moving average 0.31494059999999996
[2025-03-25 15:20:09] Filling missing b2 at row 719 with moving average 0.3027336
[2025-03-25 15:20:09] Filling missing b3 at row 721 with moving average -0.3491202
[2025-03-25 15:20:09] Filling missing b1 at row 722 with moving average 0.3332511
[2025-03-25 15:20:09] Filling missing b2 at row 722 with moving average 0.3059888
[2025-03-25 15:20:09] Filling missing b1 at row 723 with moving average 0.3430167
[2025-03-25 15:20:09] Filling missing b2 at row 728 with moving average 0.24658139999999998
[2025-03-25 15:20:09] Filling missing b3 at row 729 with moving average -0.40527240000000003
[2025-03-25 15:20:09] Filling missing b2 at row 730 with moving average 0.2652988
[2025-03-25 15:20:09] Filling missing b1 at row 734 with moving average 0.3100578
[2025-03-25 15:20:09] Filling missing b4 at row 734 with moving average -0.35766509999999996
[2025-03-25 15:20:09] Filling missing b2 at row 735 with moving average 0.2844231
[2025-03-25 15:20:09] Filling missing b1 at row 737 with moving average 0.2779127
[2025-03-25 15:20:09] Filling missing b2 at row 737 with moving average 0.26692639999999995
[2025-03-25 15:20:09] Filling missing b1 at row 739 with moving average 0.2867288666666667
[2025-03-25 15:20:09] Filling missing b1 at row 745 with moving average 0.3100578
[2025-03-25 15:20:09] Filling missing b3 at row 745 with moving average -0.34423739999999997
[2025-03-25 15:20:09] Filling missing b3 at row 747 with moving average -0.3552237
[2025-03-25 15:20:09] Filling missing b1 at row 749 with moving average 0.3100578
[2025-03-25 15:20:09] Filling missing b3 at row 750 with moving average -0.35034089999999996
[2025-03-25 15:20:09] Filling missing b1 at row 751 with moving average 0.3206372
[2025-03-25 15:20:09] Filling missing b2 at row 753 with moving average 0.30883710000000003
[2025-03-25 15:20:09] Filling missing b1 at row 760 with moving average 0.3430167
[2025-03-25 15:20:09] Filling missing b1 at row 761 with moving average 0.3438305
[2025-03-25 15:20:09] Filling missing b1 at row 765 with moving average 0.3515616
[2025-03-25 15:20:09] Filling missing b2 at row 768 with moving average 0.3210441
[2025-03-25 15:20:09] Filling missing b1 at row 770 with moving average 0.2941887
[2025-03-25 15:20:09] Filling missing b3 at row 770 with moving average -0.3344718
[2025-03-25 15:20:09] Filling missing b1 at row 771 with moving average 0.28605070000000005
[2025-03-25 15:20:09] Filling missing b2 at row 771 with moving average 0.2840162
[2025-03-25 15:20:09] Filling missing b1 at row 774 with moving average 0.29798643333333336
[2025-03-25 15:20:09] Filling missing b1 at row 775 with moving average 0.3019650111111111
[2025-03-25 15:20:09] Filling missing b2 at row 776 with moving average 0.2758782
[2025-03-25 15:20:09] Filling missing b3 at row 778 with moving average -0.3552237
[2025-03-25 15:20:09] Filling missing b1 at row 780 with moving average 0.2954094
[2025-03-25 15:20:09] Filling missing b3 at row 780 with moving average -0.36010649999999994
[2025-03-25 15:20:09] Filling missing b3 at row 784 with moving average -0.3466788
[2025-03-25 15:20:09] Filling missing b3 at row 787 with moving average -0.31087159999999997
[2025-03-25 15:20:09] Filling missing b3 at row 788 with moving average -0.29893586666666666
